Record_ID,Region,District,Year,Season,Crop,Temp_Min_C,Temp_Max_C,Rainfall_mm,Humidity_Pct,Solar_Rad_MJm2,Soil_pH,Organic_Carbon_Pct,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Crop_Yield_kg_ha,GDD_Degree_Days,RAI_Index,THI_Index,SNI_Index
AGR_Nor_2021_01377,North_Zone,Haryana_East,2021,Zaid,Rice,24.52,37.72,68.01,42.19,13.93,6.61,0.291,209.2,27.9,248.4,4104.44,2534.4,-1.038,78.39,73.45
AGR_Nor_2020_01378,North_Zone,UP_Western,2020,Kharif,Soybean,19.01,32.03,658.86,82.95,10.0,6.63,0.597,195.4,19.6,203.7,3352.37,1862.4,0.864,76.12,63.15
AGR_Nor_2021_01379,North_Zone,Haryana_East,2021,Kharif,Rice,21.91,29.99,1091.87,75.86,10.15,6.38,0.445,106.4,22.8,153.9,4379.19,1914.0,2.388,76.0,44.37
AGR_Nor_2021_01380,North_Zone,Rajasthan_North,2021,Rabi,Cotton,17.27,27.75,96.31,48.06,14.27,7.81,0.36,218.8,14.3,141.7,1816.18,1501.2,-0.968,68.35,47.99
AGR_Nor_2021_01381,North_Zone,Haryana_East,2021,Kharif,Wheat,19.93,32.69,709.47,82.76,10.0,7.37,0.435,194.1,32.3,174.1,4349.94,1957.2,1.109,77.39,54.34
AGR_Nor_2018_01382,North_Zone,Haryana_East,2018,Rabi,Wheat,16.36,29.49,140.54,47.34,10.07,7.11,0.809,143.6,17.7,274.8,3858.56,1551.0,-0.795,68.82,61.34
AGR_Nor_2021_01383,North_Zone,Punjab_Central,2021,Kharif,Pulses,21.8,29.52,642.3,63.91,10.85,5.98,0.601,188.3,16.0,297.3,2194.27,1879.2,0.883,74.19,83.88
AGR_Nor_2020_01384,North_Zone,Rajasthan_North,2020,Kharif,Rice,22.18,36.05,771.93,69.74,10.0,7.53,0.677,162.9,13.4,273.4,4991.13,2293.8,1.248,80.02,59.72
AGR_Nor_2021_01385,North_Zone,Rajasthan_North,2021,Kharif,Pulses,23.09,32.72,734.92,54.97,10.6,6.74,0.241,172.4,14.6,231.4,2044.95,2148.6,1.126,76.2,62.08
AGR_Nor_2021_01386,North_Zone,Haryana_East,2021,Zaid,Soybean,24.81,32.02,83.43,49.91,11.61,6.55,1.079,158.4,21.0,219.7,2749.9,2209.8,-0.986,76.18,60.93
AGR_Nor_2019_01387,North_Zone,Rajasthan_North,2019,Rabi,Wheat,16.5,25.58,61.1,47.4,11.71,7.54,0.654,130.7,14.4,306.9,3176.36,1324.8,-1.083,66.43,59.95
AGR_Nor_2022_01388,North_Zone,Haryana_East,2022,Rabi,Pulses,13.86,26.81,153.9,44.95,15.37,6.07,0.601,205.4,15.9,162.1,1150.39,1240.2,-0.75,65.38,63.16
AGR_Nor_2022_01389,North_Zone,UP_Western,2022,Rabi,Soybean,18.6,26.2,125.16,55.03,11.74,6.28,0.28,152.3,20.9,193.3,1770.34,1488.0,-0.828,68.78,58.36
AGR_Nor_2018_01390,North_Zone,Rajasthan_North,2018,Rabi,Rice,15.06,25.31,123.21,65.96,14.63,7.4,0.463,136.8,19.9,321.4,3460.59,1222.2,-0.879,66.43,64.61
AGR_Nor_2021_01391,North_Zone,Rajasthan_North,2021,Kharif,Soybean,20.63,32.37,939.3,73.95,12.37,6.72,0.486,164.4,17.7,134.9,3265.96,1980.0,1.797,76.62,47.17
AGR_Nor_2018_01392,North_Zone,UP_Western,2018,Kharif,Soybean,21.22,32.9,277.64,66.53,13.27,6.63,0.56,131.1,23.2,212.5,2557.75,2047.2,-0.345,76.54,55.32
AGR_Nor_2018_01393,North_Zone,Haryana_East,2018,Kharif,Soybean,20.81,31.28,536.5,65.61,10.0,5.98,0.602,153.1,32.5,221.1,2865.3,1925.4,0.53,74.94,68.01
AGR_Nor_2019_01394,North_Zone,Punjab_Central,2019,Rabi,Maize,17.35,26.92,85.03,52.06,18.66,6.56,0.616,199.1,15.4,226.1,3207.02,1456.2,-0.956,68.19,67.16
AGR_Nor_2023_01395,North_Zone,UP_Western,2023,Rabi,Wheat,16.11,25.01,56.69,49.35,13.03,7.12,0.516,242.8,15.2,240.7,3495.84,1267.2,-1.045,65.94,70.04
AGR_Nor_2020_01396,North_Zone,Rajasthan_North,2020,Rabi,Pulses,17.75,27.06,163.51,54.96,15.07,7.25,0.674,199.3,28.5,251.7,1424.73,1488.6,-0.747,68.78,66.14
AGR_Nor_2019_01397,North_Zone,Rajasthan_North,2019,Rabi,Maize,14.85,22.04,184.5,59.58,10.9,5.93,0.393,178.6,28.0,280.5,2947.19,1013.4,-0.678,63.63,82.14
AGR_Nor_2022_01398,North_Zone,UP_Western,2022,Kharif,Cotton,20.01,32.81,928.87,83.05,10.0,7.62,0.472,221.2,20.5,280.9,2994.13,1969.2,1.72,77.59,68.58
AGR_Nor_2021_01399,North_Zone,Haryana_East,2021,Zaid,Pulses,23.88,31.74,54.86,60.74,12.5,6.81,0.858,151.3,12.1,174.2,1466.61,2137.2,-1.082,76.85,49.57
AGR_Nor_2022_01400,North_Zone,Rajasthan_North,2022,Rabi,Soybean,17.23,27.0,78.41,70.69,10.0,6.24,0.679,231.6,22.0,154.7,2325.71,1453.8,-1.026,69.62,65.43
AGR_Nor_2019_01401,North_Zone,Haryana_East,2019,Rabi,Soybean,16.2,23.35,160.18,57.49,10.0,7.04,0.531,205.2,26.7,185.5,2364.56,1173.0,-0.729,65.37,59.29
AGR_Nor_2018_01402,North_Zone,UP_Western,2018,Rabi,Cotton,18.11,27.74,172.92,62.71,10.8,5.81,0.529,195.3,22.2,190.5,2288.52,1551.0,-0.676,70.15,70.22
AGR_Nor_2022_01403,North_Zone,UP_Western,2022,Rabi,Soybean,16.95,24.56,131.77,40.94,17.14,5.72,0.695,199.4,14.6,208.3,2082.07,1290.6,-0.807,65.65,73.83
AGR_Nor_2019_01404,North_Zone,Rajasthan_North,2019,Zaid,Soybean,22.49,33.44,78.97,51.69,11.31,7.67,0.872,211.2,27.7,180.8,2794.48,2155.8,-1.024,75.84,54.72
AGR_Nor_2019_01405,North_Zone,Punjab_Central,2019,Kharif,Wheat,22.45,31.46,678.52,70.38,12.28,7.41,0.842,220.7,30.2,187.5,5031.83,2034.6,1.002,76.87,59.16
AGR_Nor_2022_01406,North_Zone,Punjab_Central,2022,Rabi,Rice,17.66,26.18,65.25,69.25,10.0,5.42,0.443,171.8,26.6,188.4,3487.49,1430.4,-1.021,69.21,71.37
AGR_Nor_2021_01407,North_Zone,Rajasthan_North,2021,Rabi,Maize,17.48,29.85,72.48,57.3,13.74,7.15,0.664,223.4,16.4,216.7,3351.06,1639.8,-1.046,70.7,63.85
AGR_Nor_2019_01408,North_Zone,UP_Western,2019,Zaid,Pulses,25.78,39.02,90.72,51.48,12.66,6.74,0.483,122.1,23.2,197.5,1409.56,2688.0,-0.937,81.64,50.86
AGR_Nor_2022_01409,North_Zone,Haryana_East,2022,Kharif,Wheat,21.26,33.12,1155.54,95.0,10.0,7.73,0.469,171.6,24.6,203.1,4460.09,2062.8,2.602,80.4,51.66
AGR_Nor_2023_01410,North_Zone,Haryana_East,2023,Kharif,Soybean,19.27,31.28,764.35,75.55,10.29,5.83,0.454,257.2,23.4,202.1,3530.81,1833.0,1.293,74.91,82.8
AGR_Nor_2022_01411,North_Zone,Rajasthan_North,2022,Rabi,Wheat,16.68,27.75,125.62,75.77,10.0,7.64,0.64,208.2,26.5,110.2,3868.73,1465.8,-0.871,70.17,45.14
AGR_Nor_2022_01412,North_Zone,Haryana_East,2022,Rabi,Rice,18.47,27.86,182.56,51.44,11.95,7.54,1.003,191.5,27.3,158.8,4950.45,1579.8,-0.654,69.49,50.08
AGR_Nor_2021_01413,North_Zone,Punjab_Central,2021,Kharif,Rice,21.87,32.78,908.31,86.87,10.0,7.56,0.84,198.7,24.3,241.6,5237.1,2079.0,1.76,79.57,61.46
AGR_Nor_2019_01414,North_Zone,Punjab_Central,2019,Rabi,Soybean,16.89,24.37,166.09,61.83,12.92,7.09,0.617,215.9,29.4,243.2,2327.03,1275.6,-0.689,66.82,68.9
AGR_Nor_2020_01415,North_Zone,UP_Western,2020,Kharif,Pulses,22.14,33.9,261.13,62.26,12.79,7.46,0.516,175.5,17.5,209.7,1792.96,2162.4,-0.397,77.36,53.98
AGR_Nor_2021_01416,North_Zone,UP_Western,2021,Rabi,Soybean,20.17,30.94,112.82,63.2,16.1,6.57,0.365,232.7,23.0,169.8,2703.81,1866.6,-0.867,73.96,64.76
AGR_Nor_2022_01417,North_Zone,Rajasthan_North,2022,Rabi,Wheat,18.64,27.53,54.01,46.4,11.63,6.61,0.314,192.4,31.7,181.0,3682.83,1570.2,-1.106,68.94,61.29
AGR_Nor_2022_01418,North_Zone,Rajasthan_North,2022,Rabi,Maize,18.1,28.58,177.6,47.51,12.62,7.8,0.53,176.1,24.4,262.5,3332.79,1600.8,-0.701,69.37,59.36
AGR_Nor_2023_01419,North_Zone,UP_Western,2023,Rabi,Maize,16.83,30.35,157.2,52.52,12.21,6.81,0.718,178.2,13.8,235.9,3514.34,1630.8,-0.726,70.15,62.83
AGR_Nor_2018_01420,North_Zone,Rajasthan_North,2018,Rabi,Soybean,16.47,29.35,126.99,59.51,10.09,7.46,0.51,108.6,22.7,157.0,1825.57,1549.2,-0.867,69.85,38.65
AGR_Nor_2019_01421,North_Zone,Punjab_Central,2019,Rabi,Pulses,16.0,23.6,103.69,57.82,14.1,6.51,0.698,235.4,14.4,226.0,1416.13,1176.0,-0.894,65.42,73.09
AGR_Nor_2018_01422,North_Zone,Haryana_East,2018,Zaid,Rice,24.29,34.16,71.54,60.81,10.0,6.8,0.529,193.9,20.8,206.2,4226.93,2307.0,-1.026,78.86,61.9
AGR_Nor_2018_01423,North_Zone,Haryana_East,2018,Rabi,Wheat,18.16,28.08,173.28,59.18,10.0,5.85,0.539,163.0,26.3,260.9,3612.01,1574.4,-0.685,70.12,76.96
AGR_Nor_2023_01424,North_Zone,Haryana_East,2023,Kharif,Pulses,19.56,30.99,726.4,65.44,10.0,6.44,0.792,156.1,16.3,256.0,2343.07,1833.0,1.166,73.8,66.52
AGR_Nor_2021_01425,North_Zone,UP_Western,2021,Kharif,Maize,18.25,28.42,605.6,65.59,14.44,6.48,0.393,162.8,31.4,189.8,3458.1,1600.2,0.695,70.99,59.26
AGR_Nor_2022_01426,North_Zone,UP_Western,2022,Kharif,Maize,21.8,34.04,228.44,59.74,11.46,6.77,0.523,198.4,22.6,157.3,3794.34,2150.4,-0.5,76.87,55.88
AGR_Nor_2018_01427,North_Zone,Rajasthan_North,2018,Rabi,Pulses,19.01,26.83,85.79,45.86,14.43,6.36,0.915,177.8,26.6,209.1,1284.56,1550.4,-1.002,68.69,65.02
AGR_Nor_2018_01428,North_Zone,Haryana_East,2018,Kharif,Rice,20.9,33.42,269.22,31.1,14.49,6.82,0.558,191.8,19.1,247.7,4595.17,2059.2,-0.364,72.13,67.24
AGR_Nor_2018_01429,North_Zone,Haryana_East,2018,Rabi,Pulses,14.56,28.12,114.66,53.9,12.46,6.43,0.701,191.0,23.7,167.6,1406.35,1360.8,-0.881,67.27,59.46
AGR_Nor_2021_01430,North_Zone,Rajasthan_North,2021,Kharif,Cotton,20.82,30.34,652.7,41.06,14.52,7.39,0.668,181.5,12.8,248.1,2700.22,1869.6,0.857,71.5,59.86
AGR_Nor_2022_01431,North_Zone,Haryana_East,2022,Kharif,Cotton,19.69,31.03,468.18,67.22,12.17,6.56,0.888,129.0,19.7,110.0,2915.88,1843.2,0.302,74.12,39.44
AGR_Nor_2023_01432,North_Zone,Haryana_East,2023,Kharif,Soybean,21.38,32.59,519.95,80.85,12.03,6.35,0.719,222.5,33.1,217.7,3314.36,2038.2,0.475,78.24,74.54
AGR_Nor_2021_01433,North_Zone,Rajasthan_North,2021,Kharif,Maize,20.47,31.17,868.46,88.53,10.0,6.04,0.596,256.7,30.8,285.5,4385.55,1898.4,1.564,77.25,94.87
AGR_Nor_2020_01434,North_Zone,UP_Western,2020,Rabi,Maize,16.985,21.11,74.37,56.36,10.0,6.81,0.466,229.1,39.7,193.8,2700.6,1085.7,-0.989,64.31,67.93
AGR_Nor_2019_01435,North_Zone,UP_Western,2019,Kharif,Maize,21.61,29.78,858.83,89.31,10.0,7.12,0.437,140.2,23.2,173.4,3799.12,1883.4,1.498,77.13,47.3
AGR_Nor_2022_01436,North_Zone,UP_Western,2022,Rabi,Maize,19.39,30.76,244.25,50.48,12.79,5.79,0.257,231.2,23.6,189.7,3585.36,1809.0,-0.45,71.9,76.77
AGR_Nor_2022_01437,North_Zone,Haryana_East,2022,Kharif,Maize,19.5,29.23,801.69,66.69,14.09,6.84,0.375,147.3,29.0,213.9,3400.85,1723.8,1.417,72.6,57.05
AGR_Nor_2021_01438,North_Zone,Punjab_Central,2021,Rabi,Maize,15.6,27.64,163.23,47.67,11.85,7.96,0.691,196.2,24.2,150.6,3713.08,1394.4,-0.698,67.19,46.61
AGR_Nor_2023_01439,North_Zone,UP_Western,2023,Kharif,Pulses,21.31,29.49,226.77,71.93,13.3,7.81,0.577,101.4,20.5,263.7,1543.73,1848.0,-0.506,74.7,49.37
AGR_Nor_2021_01440,North_Zone,Haryana_East,2021,Rabi,Rice,17.175,27.21,128.62,53.89,15.57,6.09,0.583,218.5,14.8,256.8,4368.16,1463.1,-0.835,68.41,80.48
AGR_Nor_2018_01441,North_Zone,Haryana_East,2018,Rabi,Maize,17.95,27.14,159.06,54.79,16.32,6.29,0.288,170.2,26.7,168.3,2796.56,1505.4,-0.733,68.95,58.06
AGR_Nor_2019_01442,North_Zone,Rajasthan_North,2019,Kharif,Cotton,18.15,27.84,652.7,68.1,10.0,6.33,0.414,198.4,11.3,160.9,2707.43,1559.4,0.857,70.72,58.55
AGR_Nor_2020_01443,North_Zone,Punjab_Central,2020,Zaid,Pulses,26.11,39.81,57.6,45.16,13.76,6.94,0.599,229.7,11.8,192.9,1483.6,2755.2,-1.047,81.19,62.59
AGR_Nor_2023_01444,North_Zone,Rajasthan_North,2023,Rabi,Pulses,16.68,28.06,129.24,36.47,15.83,6.22,1.199,150.5,15.9,245.0,1609.29,1484.4,-0.86,67.24,66.14
AGR_Nor_2023_01445,North_Zone,Haryana_East,2023,Rabi,Pulses,20.45,32.38,137.25,41.45,11.48,7.02,0.294,201.5,9.2,261.9,1431.84,1969.8,-0.806,72.55,67.32
AGR_Nor_2022_01446,North_Zone,Rajasthan_North,2022,Zaid,Pulses,24.81,36.1,70.97,57.8,12.28,6.34,0.514,208.4,13.0,259.8,1489.19,2454.6,-1.051,80.1,75.9
AGR_Nor_2018_01447,North_Zone,Punjab_Central,2018,Rabi,Soybean,16.84,27.130000000000003,130.6,52.46,12.33,6.74,0.856,195.3,17.0,214.9,2522.31,1438.2,-0.806,68.02,63.38
AGR_Nor_2021_01448,North_Zone,Punjab_Central,2021,Rabi,Maize,18.1,26.97,108.81,42.59,12.59,7.54,0.605,143.0,22.5,228.1,2771.03,1504.2,-0.878,67.94,52.2
AGR_Nor_2022_01449,North_Zone,Punjab_Central,2022,Rabi,Wheat,18.67,26.59,172.92,43.41,16.11,6.8,0.366,232.8,20.4,202.6,3838.37,1515.6,-0.666,68.12,67.03
AGR_Nor_2020_01450,North_Zone,UP_Western,2020,Rabi,Rice,17.67,25.65,103.22,54.65,14.61,7.07,1.046,176.1,21.4,182.8,4536.32,1399.2,-0.897,67.75,53.79
AGR_Nor_2019_01451,North_Zone,Rajasthan_North,2019,Rabi,Soybean,15.1,23.04,78.63,64.04,14.31,6.75,0.431,177.2,34.5,255.0,1963.32,1088.4,-1.025,64.71,69.14
AGR_Nor_2023_01452,North_Zone,Haryana_East,2023,Kharif,Wheat,20.24,29.46,349.7,75.3,12.87,6.96,0.979,222.5,24.6,234.5,4967.22,1782.0,-0.095,74.22,69.2
AGR_Nor_2021_01453,North_Zone,Haryana_East,2021,Kharif,Wheat,21.01,38.34,641.63,82.95,10.0,5.9,0.63,193.3,22.6,210.9,4480.12,2361.0,0.882,82.89,72.34
AGR_Nor_2023_01454,North_Zone,Punjab_Central,2023,Kharif,Soybean,20.99,32.89,487.0,67.1,11.52,6.72,0.635,222.0,27.1,211.3,3627.55,2032.8,0.37,76.43,68.51
AGR_Nor_2018_01455,North_Zone,UP_Western,2018,Rabi,Cotton,16.38,25.08,121.82,53.24,13.08,7.1,0.46,161.7,27.5,167.6,1692.0,1287.6,-0.838,66.41,50.25
AGR_Nor_2023_01456,North_Zone,Punjab_Central,2023,Kharif,Pulses,23.74,37.23,482.63,60.43,10.06,6.15,0.632,171.9,16.6,228.8,2258.23,2458.2,0.356,80.57,67.85
AGR_Nor_2020_01457,North_Zone,UP_Western,2020,Kharif,Maize,22.2,32.06,617.96,60.09,11.69,6.25,0.302,178.5,20.0,258.2,3782.78,2055.6,0.734,75.81,73.07
AGR_Nor_2021_01458,North_Zone,UP_Western,2021,Rabi,Cotton,16.42,26.23,91.33,57.58,12.04,7.35,0.692,136.4,22.0,208.4,1966.39,1359.0,-0.935,67.5,49.9
AGR_Nor_2021_01459,North_Zone,Punjab_Central,2021,Rabi,Pulses,16.71,24.25,201.76,35.69,14.33,6.17,0.694,194.5,21.4,218.8,1367.58,1257.6,-0.571,64.99,70.45
AGR_Nor_2023_01460,North_Zone,Punjab_Central,2023,Rabi,Rice,15.0,27.39,180.54,58.02,10.11,6.93,0.282,217.2,18.1,223.6,4189.6,1343.4,-0.641,67.36,66.22
AGR_Nor_2019_01461,North_Zone,Punjab_Central,2019,Kharif,Cotton,21.33,28.39,764.94,83.44,10.0,6.73,0.625,220.0,19.9,261.2,3008.8,1783.2,1.287,75.1,74.46
AGR_Nor_2019_01462,North_Zone,UP_Western,2019,Rabi,Cotton,15.47,29.47,197.43,48.01,12.01,7.06,0.2,227.7,15.9,212.0,1940.28,1496.4,-0.599,68.3,64.53
AGR_Nor_2018_01463,North_Zone,Haryana_East,2018,Kharif,Cotton,20.44,33.33,367.79,49.92,10.0,7.02,0.463,203.4,14.0,185.7,2650.56,2026.2,-0.034,74.19,57.42
AGR_Nor_2020_01464,North_Zone,Haryana_East,2020,Rabi,Wheat,16.67,30.32,180.23,36.69,15.49,6.67,0.468,241.0,25.5,219.9,3943.83,1619.4,-0.662,68.57,72.92
AGR_Nor_2018_01465,North_Zone,UP_Western,2018,Kharif,Soybean,20.12,33.39,293.16,71.16,10.0,6.04,0.776,177.0,25.6,291.9,2884.59,2010.6,-0.295,76.67,81.87
AGR_Nor_2018_01466,North_Zone,Haryana_East,2018,Kharif,Maize,21.18,29.2,641.78,62.98,11.56,5.57,0.626,221.1,13.5,231.8,4155.37,1822.8,0.882,73.41,83.73
AGR_Nor_2020_01467,North_Zone,Punjab_Central,2020,Kharif,Maize,20.23,31.61,650.97,77.42,10.94,6.74,0.605,201.6,18.4,160.0,4004.3,1910.4,0.911,76.13,56.38
AGR_Nor_2021_01468,North_Zone,Haryana_East,2021,Kharif,Rice,18.03,28.96,577.23,63.05,10.0,7.43,0.495,182.7,22.7,219.3,4364.46,1619.4,0.666,70.99,57.16
AGR_Nor_2019_01469,North_Zone,Haryana_East,2019,Zaid,Wheat,23.22,35.22,87.26,53.72,13.59,6.09,0.644,104.9,8.0,194.4,3896.92,2306.4,-0.973,77.79,50.46
AGR_Nor_2019_01470,North_Zone,Haryana_East,2019,Kharif,Rice,21.16,29.19,485.96,61.81,10.0,6.0,0.388,172.8,22.7,222.1,4750.35,1821.0,0.361,73.26,69.6
AGR_Nor_2022_01471,North_Zone,Rajasthan_North,2022,Zaid,Cotton,23.17,30.52,66.84,45.18,14.53,6.13,0.511,106.3,13.9,227.2,1901.41,2021.4,-1.064,73.54,56.67
AGR_Nor_2021_01472,North_Zone,Punjab_Central,2021,Rabi,Rice,16.74,25.42,63.14,57.8,10.18,5.96,0.2,170.0,15.1,249.5,3213.16,1329.6,-1.028,67.18,72.92
AGR_Nor_2020_01473,North_Zone,UP_Western,2020,Rabi,Rice,16.35,23.63,153.77,49.94,10.9,7.94,0.494,159.6,30.7,283.3,3853.69,1198.8,-0.737,65.23,59.65
AGR_Nor_2022_01474,North_Zone,Punjab_Central,2022,Rabi,Pulses,17.33,30.7,142.87,63.54,11.35,7.37,0.656,183.7,20.2,196.6,1521.45,1681.8,-0.765,71.78,54.34
AGR_Nor_2023_01475,North_Zone,Punjab_Central,2023,Kharif,Pulses,22.32,29.41,538.42,84.79,10.0,8.08,0.737,188.5,12.9,136.1,2238.4,1903.8,0.54,76.9,41.77
AGR_Nor_2021_01476,North_Zone,Haryana_East,2021,Kharif,Maize,22.32,36.03,576.68,66.09,12.56,7.04,0.421,147.2,21.8,239.7,4117.76,2301.0,0.665,79.57,58.05
AGR_Nor_2023_01477,North_Zone,Rajasthan_North,2023,Kharif,Soybean,20.82,34.63,629.59,89.58,10.0,6.24,0.441,166.3,10.4,212.4,3026.67,2127.0,0.781,80.61,62.36
AGR_Nor_2022_01478,North_Zone,Haryana_East,2022,Rabi,Pulses,18.72,26.78,83.49,53.9,14.41,7.07,0.499,153.8,13.5,174.4,1232.83,1530.0,-0.986,69.15,48.33
AGR_Nor_2020_01479,North_Zone,UP_Western,2020,Kharif,Pulses,20.68,34.68,519.45,59.28,11.1,7.45,1.102,202.7,21.6,166.2,2335.66,2121.6,0.422,76.48,52.42
AGR_Nor_2023_01480,North_Zone,Haryana_East,2023,Kharif,Soybean,21.47,33.09,680.33,75.26,11.93,6.23,0.349,139.4,17.1,301.0,2782.68,2073.6,1.011,77.99,73.43
AGR_Nor_2020_01481,North_Zone,Punjab_Central,2020,Rabi,Soybean,15.84,25.47,173.93,71.99,10.0,7.17,0.407,151.9,24.6,314.7,2201.53,1278.6,-0.663,67.5,68.51
AGR_Nor_2023_01482,North_Zone,Haryana_East,2023,Rabi,Rice,17.09,26.44,103.08,54.86,14.41,7.27,0.795,238.8,22.8,110.7,4763.05,1411.8,-0.92,67.91,51.21
AGR_Nor_2018_01483,North_Zone,Rajasthan_North,2018,Kharif,Cotton,20.98,28.04,652.7,73.05,10.0,7.37,0.843,247.6,16.0,268.5,3183.45,1741.2,0.857,73.47,72.2
AGR_Nor_2022_01484,North_Zone,UP_Western,2022,Kharif,Rice,23.14,32.16,1022.88,90.64,10.0,7.01,0.436,200.0,25.6,236.6,5088.22,2118.0,2.018,80.62,65.93
AGR_Nor_2019_01485,North_Zone,Punjab_Central,2019,Rabi,Wheat,13.99,25.72,123.59,63.81,11.58,6.62,0.728,190.0,16.6,246.3,3720.94,1182.6,-0.829,65.83,68.41
AGR_Nor_2023_01486,North_Zone,UP_Western,2023,Kharif,Cotton,23.54,36.25,885.69,61.8,10.77,6.97,0.211,183.0,22.9,156.7,2818.35,2387.4,1.583,79.95,52.02
AGR_Nor_2023_01487,North_Zone,Rajasthan_North,2023,Kharif,Rice,24.12,35.17,605.6,85.0,10.0,6.99,0.483,164.3,20.5,110.0,4648.0,2357.4,0.702,83.16,42.17
AGR_Nor_2023_01488,North_Zone,Rajasthan_North,2023,Kharif,Pulses,20.82,33.33,345.05,68.31,12.09,6.26,0.422,132.8,15.9,247.2,1808.66,2049.0,-0.152,76.79,63.24
AGR_Nor_2021_01489,North_Zone,Punjab_Central,2021,Kharif,Cotton,23.65,31.46,813.67,76.87,10.0,6.28,0.657,193.0,20.5,259.5,3029.83,2106.6,1.448,78.63,75.32
AGR_Nor_2022_01490,North_Zone,Punjab_Central,2022,Kharif,Maize,20.04,27.24,644.26,95.0,10.0,7.33,0.715,242.3,27.5,280.8,4198.23,1636.8,0.889,74.18,75.12
AGR_Nor_2021_01491,North_Zone,Punjab_Central,2021,Kharif,Cotton,17.37,29.6,351.0,60.58,10.0,6.84,0.564,173.2,29.1,228.2,2412.92,1618.2,-0.079,70.75,62.94
AGR_Nor_2021_01492,North_Zone,Haryana_East,2021,Rabi,Rice,16.75,27.49,133.38,52.77,12.96,6.4,0.893,237.2,21.3,256.4,4907.5,1454.4,-0.819,68.22,80.45
AGR_Nor_2022_01493,North_Zone,Rajasthan_North,2022,Rabi,Cotton,18.83,28.02,142.07,54.49,11.26,6.45,0.568,216.9,24.6,172.5,2492.05,1611.0,-0.817,70.11,64.19
AGR_Nor_2019_01494,North_Zone,UP_Western,2019,Kharif,Maize,21.72,34.22,654.05,85.95,10.0,6.84,0.736,261.1,12.0,236.8,4617.94,2156.4,0.849,80.53,74.55
AGR_Nor_2021_01495,North_Zone,Haryana_East,2021,Rabi,Cotton,19.42,27.95,177.8,52.2,10.0,6.89,0.45,124.8,17.3,163.8,1881.76,1642.2,-0.67,70.25,44.4
AGR_Nor_2020_01496,North_Zone,UP_Western,2020,Kharif,Maize,21.75,35.14,834.98,75.48,10.0,6.3,0.454,204.6,11.4,206.4,4121.78,2213.4,1.422,79.83,67.05
AGR_Nor_2019_01497,North_Zone,Haryana_East,2019,Rabi,Rice,16.36,29.33,140.96,59.2,10.43,7.92,0.601,204.5,25.7,222.2,4403.87,1541.4,-0.793,69.73,57.12
AGR_Nor_2021_01498,North_Zone,Haryana_East,2021,Zaid,Maize,23.28,36.23,53.64,70.32,14.89,6.99,0.593,185.7,18.6,216.0,3092.87,2370.6,-1.086,81.07,60.13
AGR_Nor_2020_01499,North_Zone,Rajasthan_North,2020,Rabi,Soybean,19.18,31.92,114.18,61.4,10.0,5.9,0.648,186.8,19.9,275.1,2441.65,1866.0,-0.909,73.75,81.66
AGR_Nor_2023_01500,North_Zone,Punjab_Central,2023,Rabi,Cotton,14.68,26.06,126.505,49.89,10.0,6.98,1.102,184.6,23.2,209.2,2298.08,1244.4,-0.819,65.72,59.74
AGR_Nor_2022_01501,North_Zone,UP_Western,2022,Kharif,Cotton,23.8,36.81,666.38,81.63,10.9,7.12,0.605,222.3,14.0,160.6,3247.99,2436.6,0.888,83.71,55.74
AGR_Nor_2020_01502,North_Zone,Punjab_Central,2020,Kharif,Cotton,21.01,28.56,918.16,71.28999999999999,10.04,7.11,0.463,235.4,19.9,204.6,2728.19,1774.2,1.793,73.7,64.68
AGR_Nor_2023_01503,North_Zone,Punjab_Central,2023,Rabi,Cotton,15.66,29.36,131.22,56.28,14.85,7.33,0.527,168.7,19.9,232.1,1771.52,1501.2,-0.804,69.03,57.39
AGR_Nor_2023_01504,North_Zone,Rajasthan_North,2023,Kharif,Maize,19.58,32.26,816.57,67.63,10.08,6.15,0.755,141.4,21.7,180.7,4253.5,1910.4,1.394,74.99,55.9
AGR_Nor_2021_01505,North_Zone,Punjab_Central,2021,Zaid,Pulses,21.21,31.02,95.71,37.31,14.29,7.95,0.528,159.7,21.7,174.6,1170.0,1933.8,-0.921,71.7,44.78
AGR_Nor_2020_01506,North_Zone,Haryana_East,2020,Rabi,Cotton,14.78,27.13,128.22,43.34,11.61,6.41,0.392,190.2,15.5,239.1,1839.6,1314.6,-0.836,66.05,69.39
AGR_Nor_2021_01507,North_Zone,Haryana_East,2021,Rabi,Pulses,18.85,28.73,158.24,75.2,10.0,6.96,0.663,188.2,23.5,271.4,1242.45,1654.8,-0.736,72.57,69.41
AGR_Nor_2021_01508,North_Zone,Haryana_East,2021,Kharif,Cotton,22.86,34.73,749.52,71.52,10.0,5.5,0.697,199.4,17.4,181.3,3016.59,2255.4,1.243,79.8,72.38
AGR_Nor_2018_01509,North_Zone,Rajasthan_North,2018,Kharif,Wheat,20.24,30.44,894.49,78.06,10.0,6.21,0.443,160.1,26.9,256.7,4331.25,1840.8,1.65,75.29,71.45
AGR_Nor_2019_01510,North_Zone,UP_Western,2019,Kharif,Rice,21.22,34.46,583.46,71.23,12.11,7.89,0.774,187.6,22.9,172.7,5281.76,2140.8,0.625,78.32,48.57
